game_id,game_date,team,score,season,season_type,opp_drtg,pts_paint,turnovers,score_diff
20600627,2007-01-24,SAS,85.0,2007,0,100.7,32.0,21.0,-0.15590863952333667
20600640,2007-01-26,SAS,112.0,2007,0,112.3,,,-0.0026714158504006873
20600657,2007-01-28,SAS,96.0,2007,0,108.6,,,-0.11602209944751377
20600684,2007-01-31,SAS,93.0,2007,0,107.0,36.0,13.0,-0.1308411214953271
20600688,2007-02-01,SAS,87.0,2007,0,106.43548387096776,42.0,16.0,-0.1826034247613276
20600727,2007-02-07,SAS,110.0,2007,0,110.6,,,-0.0054249547920433485
20600741,2007-02-09,SAS,104.0,2007,0,104.1,,,-0.0009606147934677648
20600757,2007-02-11,SAS,85.0,2007,0,105.3,,,-0.19278252611585942
20600768,2007-02-13,SAS,107.0,2007,0,106.6,34.0,13.0,0.0037523452157599032
20600781,2007-02-14,SAS,90.0,2007,0,104.2,28.0,10.0,-0.13627639155470253
20600794,2007-02-20,SAS,95.0,2007,0,105.9,32.0,20.0,-0.10292728989612847
20600802,2007-02-21,SAS,103.0,2007,0,108.3,54.0,12.0,-0.048938134810710965
20600828,2007-02-24,SAS,102.0,2007,0,110.3,,,-0.07524932003626471
20600843,2007-02-26,SAS,107.0,2007,0,106.0,36.0,7.0,0.009433962264150943
20600873,2007-03-02,SAS,98.0,2007,0,104.1,30.0,12.0,-0.05859750240153693
20600883,2007-03-03,SAS,97.0,2007,0,100.7,,,-0.03674280039721949
20600899,2007-03-05,SAS,88.0,2007,0,105.6,24.0,20.0,-0.16666666666666663
20600906,2007-03-06,SAS,99.0,2007,0,109.9,36.0,9.0,-0.09918107370336675
20600918,2007-03-08,SAS,100.0,2007,0,108.0,42.0,19.0,-0.07407407407407407
20600931,2007-03-10,SAS,93.0,2007,0,106.6,38.0,13.0,-0.12757973733583486
20600952,2007-03-13,SAS,93.0,2007,0,105.6,40.0,13.0,-0.11931818181818177
20600968,2007-03-15,SAS,90.0,2007,0,111.7,30.0,11.0,-0.1942703670546106
20600984,2007-03-17,SAS,85.0,2007,0,106.9,,,-0.20486435921421894
20601012,2007-03-21,SAS,90.0,2007,0,105.5,30.0,15.0,-0.14691943127962084
20601028,2007-03-23,SAS,90.0,2007,0,104.2,40.0,11.0,-0.13627639155470253
20601043,2007-03-25,SAS,120.0,2007,0,110.3,32.0,11.0,0.08794197642792387
20601053,2007-03-26,SAS,126.0,2007,0,107.4,40.0,13.0,0.17318435754189937
20601064,2007-03-28,SAS,92.0,2007,0,106.5,,,-0.13615023474178403
20601077,2007-03-30,SAS,102.0,2007,0,107.0,48.0,13.0,-0.04672897196261682
20601090,2007-04-01,SAS,99.0,2007,0,105.5,,,-0.061611374407582936
20601104,2007-04-03,SAS,110.0,2007,0,110.3,46.0,10.0,-0.002719854941069784
20601120,2007-04-05,SAS,92.0,2007,0,106.43548387096776,38.0,12.0,-0.13562661009243837
20601137,2007-04-07,SAS,112.0,2007,0,107.4,38.0,11.0,0.042830540037243896
20601151,2007-04-09,SAS,112.0,2007,0,109.9,46.0,9.0,0.019108280254777017
20601168,2007-04-11,SAS,109.0,2007,0,108.0,52.0,15.0,0.009259259259259259
20601181,2007-04-13,SAS,110.0,2007,0,107.9,34.0,13.0,0.01946246524559772
20601194,2007-04-15,SAS,86.0,2007,0,103.2,,,-0.16666666666666669
20601206,2007-04-16,SAS,91.0,2007,0,112.3,26.0,14.0,-0.18967052537845056
20601224,2007-04-18,SAS,77.0,2007,0,105.9,38.0,11.0,-0.27289896128423047
40600161,2007-04-22,SAS,89.0,2007,1,105.9,40.0,15.0,-0.15958451369216245
40600162,2007-04-25,SAS,97.0,2007,1,105.9,40.0,13.0,-0.08404154863078381
40600163,2007-04-28,SAS,96.0,2007,1,105.9,36.0,14.0,-0.09348441926345614
40600164,2007-04-30,SAS,96.0,2007,1,105.9,,,-0.09348441926345614
40600165,2007-05-02,SAS,93.0,2007,1,105.9,,,-0.12181303116147313
40600231,2007-05-06,SAS,111.0,2007,1,106.43548387096776,32.0,15.0,0.04288528564934065
40600232,2007-05-08,SAS,81.0,2007,1,106.43548387096776,,,-0.23897560236399465
40600233,2007-05-12,SAS,108.0,2007,1,106.43548387096776,38.0,16.0,0.01469919684800712
40600234,2007-05-14,SAS,98.0,2007,1,106.43548387096776,,,-0.07925443248977132
40600235,2007-05-16,SAS,88.0,2007,1,106.43548387096776,26.0,13.0,-0.17320806182754975
40600236,2007-05-18,SAS,114.0,2007,1,106.43548387096776,44.0,18.0,0.07107137445067419
40600311,2007-05-20,SAS,108.0,2007,1,107.0,56.0,13.0,0.009345794392523364
40600312,2007-05-22,SAS,105.0,2007,1,107.0,46.0,24.0,-0.018691588785046728
40600313,2007-05-26,SAS,83.0,2007,1,107.0,50.0,12.0,-0.22429906542056074
40600314,2007-05-28,SAS,91.0,2007,1,107.0,,,-0.14953271028037382
40600315,2007-05-30,SAS,109.0,2007,1,107.0,34.0,13.0,0.018691588785046728
40600401,2007-06-07,SAS,85.0,2007,1,101.3,44.0,14.0,-0.1609081934846989
40600402,2007-06-10,SAS,103.0,2007,1,101.3,40.0,12.0,0.01678183613030605
40600403,2007-06-12,SAS,75.0,2007,1,101.3,22.0,14.0,-0.25962487660414607
40600404,2007-06-14,SAS,83.0,2007,1,101.3,34.0,14.0,-0.18065153010858834
20700001,2007-10-30,SAS,106.0,2008,0,108.4,30.0,17.0,-0.022140221402214073
20700009,2007-10-31,SAS,104.0,2008,0,111.4,42.0,14.0,-0.06642728904847402
20700025,2007-11-02,SAS,96.0,2008,0,109.9,30.0,14.0,-0.12647861692447684
20700050,2007-11-06,SAS,81.0,2008,0,101.6,38.0,19.0,-0.20275590551181097
20700059,2007-11-07,SAS,88.0,2008,0,110.0,30.0,14.0,-0.2
20700073,2007-11-09,SAS,97.0,2008,0,105.7,40.0,9.0,-0.08230842005676445
20700090,2007-11-11,SAS,113.0,2008,0,112.8,50.0,14.0,0.0017730496453900962
20700101,2007-11-13,SAS,107.0,2008,0,105.5,48.0,19.0,0.014218009478672985
20700117,2007-11-15,SAS,92.0,2008,0,106.1,32.0,15.0,-0.13289349670122522
20700126,2007-11-16,SAS,90.0,2008,0,101.6,,,-0.11417322834645664
20700150,2007-11-20,SAS,95.0,2008,0,108.9,42.0,15.0,-0.12764003673094587
20700166,2007-11-21,SAS,128.0,2008,0,105.5,46.0,13.0,0.2132701421800948
20700176,2007-11-23,SAS,101.0,2008,0,111.4,64.0,12.0,-0.09335727109515266
20700195,2007-11-25,SAS,116.0,2008,0,109.5,44.0,9.0,0.0593607305936073
20700200,2007-11-26,SAS,99.0,2008,0,109.9,40.0,12.0,-0.09918107370336675
20700216,2007-11-28,SAS,109.0,2008,0,109.6,,,-0.005474452554744474
20700229,2007-11-30,SAS,106.0,2008,0,111.2,36.0,14.0,-0.046762589928057575
20700243,2007-12-02,SAS,100.0,2008,0,108.4,34.0,4.0,-0.07749077490774912
20700269,2007-12-05,SAS,97.0,2008,0,106.1,44.0,12.0,-0.0857681432610744
20700283,2007-12-07,SAS,104.0,2008,0,106.5,20.0,13.0,-0.023474178403755867
20700313,2007-12-11,SAS,84.0,2008,0,109.5,34.0,21.0,-0.2328767123287671
20700326,2007-12-13,SAS,97.0,2008,0,105.5,26.0,16.0,-0.08056872037914692
20700348,2007-12-15,SAS,102.0,2008,0,106.3,40.0,20.0,-0.04045155221072434
20700360,2007-12-17,SAS,95.0,2008,0,107.46774193548389,,,-0.11601380759417693
20700372,2007-12-19,SAS,85.0,2008,0,111.4,28.0,18.0,-0.23698384201077202
20700398,2007-12-22,SAS,99.0,2008,0,109.1,30.0,8.0,-0.09257561869844175
20700414,2007-12-26,SAS,94.0,2008,0,107.2,30.0,11.0,-0.12313432835820898
20700428,2007-12-28,SAS,73.0,2008,0,107.0,26.0,19.0,-0.3177570093457944
20700446,2007-12-30,SAS,111.0,2008,0,111.4,,,-0.0035906642728905356
20700470,2008-01-03,SAS,77.0,2008,0,106.3,,,-0.2756349952963311
20700480,2008-01-04,SAS,97.0,2008,0,111.9,20.0,6.0,-0.13315460232350318
20700493,2008-01-06,SAS,88.0,2008,0,109.1,38.0,12.0,-0.19340054995417044
20700499,2008-01-07,SAS,121.0,2008,0,109.5,44.0,11.0,0.1050228310502283
20700520,2008-01-10,SAS,80.0,2008,0,102.9,36.0,15.0,-0.22254616132167157
20700536,2008-01-12,SAS,105.0,2008,0,111.2,28.0,17.0,-0.05575539568345326
20700550,2008-01-14,SAS,89.0,2008,0,106.0,,,-0.16037735849056603
20700570,2008-01-17,SAS,88.0,2008,0,106.4,30.0,15.0,-0.17293233082706772
20700590,2008-01-19,SAS,81.0,2008,0,101.6,,,-0.20275590551181097
20700597,2008-01-21,SAS,95.0,2008,0,109.4,36.0,13.0,-0.13162705667276056
20700618,2008-01-23,SAS,103.0,2008,0,105.5,30.0,8.0,-0.023696682464454975
20700622,2008-01-24,SAS,90.0,2008,0,110.0,,,-0.18181818181818182
20700641,2008-01-26,SAS,78.0,2008,0,105.7,26.0,13.0,-0.26206244087038794
20700654,2008-01-28,SAS,91.0,2008,0,106.5,38.0,16.0,-0.14553990610328638
20700663,2008-01-29,SAS,85.0,2008,0,109.5,,,-0.2237442922374429
20700678,2008-01-31,SAS,84.0,2008,0,107.46774193548389,24.0,16.0,-0.21837010355695644
20700709,2008-02-05,SAS,116.0,2008,0,107.5,30.0,15.0,0.07906976744186046
20700712,2008-02-06,SAS,85.0,2008,0,109.6,34.0,13.0,-0.2244525547445255
20700729,2008-02-08,SAS,99.0,2008,0,111.9,38.0,18.0,-0.11528150134048262
20700749,2008-02-10,SAS,90.0,2008,0,98.9,,,-0.08998988877654202
20700751,2008-02-11,SAS,93.0,2008,0,107.0,36.0,13.0,-0.1308411214953271
20700768,2008-02-13,SAS,112.0,2008,0,106.4,,,0.05263157894736836
20700784,2008-02-19,SAS,85.0,2008,0,109.4,30.0,21.0,-0.22303473491773312
20700801,2008-02-21,SAS,100.0,2008,0,111.2,,,-0.10071942446043168
20700820,2008-02-23,SAS,98.0,2008,0,105.7,30.0,7.0,-0.07284768211920532
20700834,2008-02-25,SAS,89.0,2008,0,108.9,34.0,16.0,-0.18273645546372824
20700856,2008-02-28,SAS,97.0,2008,0,106.1,32.0,11.0,-0.0857681432610744
20700872,2008-03-01,SAS,96.0,2008,0,112.8,,,-0.14893617021276592
20700878,2008-03-02,SAS,93.0,2008,0,109.4,26.0,10.0,-0.14990859232175507
20700894,2008-03-04,SAS,81.0,2008,0,109.4,36.0,11.0,-0.25959780621572215
20700910,2008-03-06,SAS,108.0,2008,0,107.5,42.0,16.0,0.004651162790697674
20700922,2008-03-07,SAS,96.0,2008,0,106.3,42.0,15.0,-0.09689557855126997
20700936,2008-03-09,SAS,87.0,2008,0,107.46774193548389,24.0,10.0,-0.19045475011256202
20700945,2008-03-10,SAS,107.0,2008,0,106.3,50.0,16.0,0.006585136406397017
20700959,2008-03-12,SAS,75.0,2008,0,105.7,44.0,14.0,-0.2904446546830653
20700969,2008-03-14,SAS,80.0,2008,0,102.9,44.0,12.0,-0.22254616132167157
20700976,2008-03-15,SAS,96.0,2008,0,106.0,44.0,10.0,-0.09433962264150944
20700997,2008-03-17,SAS,91.0,2008,0,98.9,,,-0.07987866531850359
20701016,2008-03-20,SAS,102.0,2008,0,107.2,24.0,16.0,-0.048507462686567186
20701025,2008-03-21,SAS,102.0,2008,0,109.9,30.0,11.0,-0.07188353048225664
20701040,2008-03-23,SAS,88.0,2008,0,106.1,30.0,8.0,-0.17059377945334586
20701052,2008-03-25,SAS,107.0,2008,0,105.5,32.0,10.0,0.014218009478672985
20701066,2008-03-26,SAS,97.0,2008,0,109.1,46.0,10.0,-0.11090742438130151
20701079,2008-03-28,SAS,99.0,2008,0,111.2,42.0,12.0,-0.10971223021582736
20701090,2008-03-30,SAS,109.0,2008,0,101.6,,,0.0728346456692914
20701110,2008-04-01,SAS,116.0,2008,0,109.5,28.0,13.0,0.0593607305936073
20701133,2008-04-04,SAS,64.0,2008,0,106.5,30.0,12.0,-0.39906103286384975
20701147,2008-04-06,SAS,72.0,2008,0,108.4,26.0,9.0,-0.3357933579335794
20701172,2008-04-09,SAS,79.0,2008,0,107.46774193548389,44.0,12.0,-0.26489569263094714
20701185,2008-04-11,SAS,95.0,2008,0,109.5,,,-0.1324200913242009
20701198,2008-04-13,SAS,85.0,2008,0,105.5,38.0,13.0,-0.1943127962085308
20701210,2008-04-14,SAS,101.0,2008,0,109.9,40.0,13.0,-0.08098271155596001
20701223,2008-04-16,SAS,109.0,2008,0,106.5,44.0,13.0,0.023474178403755867
40700161,2008-04-19,SAS,117.0,2008,1,107.46774193548389,72.0,17.0,0.0886987843313821
40700162,2008-04-22,SAS,102.0,2008,1,107.46774193548389,42.0,13.0,-0.05087798289058996
40700163,2008-04-25,SAS,115.0,2008,1,107.46774193548389,48.0,9.0,0.07008854870178584
40700164,2008-04-27,SAS,86.0,2008,1,107.46774193548389,44.0,8.0,-0.19975986792736017
40700165,2008-04-29,SAS,92.0,2008,1,107.46774193548389,36.0,14.0,-0.14392916103857134
40700231,2008-05-03,SAS,82.0,2008,1,105.7,26.0,13.0,-0.22421948912015138
40700232,2008-05-05,SAS,84.0,2008,1,105.7,,,-0.20529801324503313
40700233,2008-05-08,SAS,110.0,2008,1,105.7,42.0,10.0,0.04068117313150423
40700234,2008-05-11,SAS,100.0,2008,1,105.7,36.0,13.0,-0.05392620624408707
40700235,2008-05-13,SAS,79.0,2008,1,105.7,30.0,6.0,-0.2526017029328288
40700236,2008-05-15,SAS,99.0,2008,1,105.7,28.0,12.0,-0.0633869441816462
40700237,2008-05-19,SAS,91.0,2008,1,105.7,,,-0.13907284768211922
40700311,2008-05-21,SAS,85.0,2008,1,105.5,36.0,12.0,-0.1943127962085308
40700312,2008-05-23,SAS,71.0,2008,1,105.5,46.0,14.0,-0.32701421800947866
40700313,2008-05-25,SAS,103.0,2008,1,105.5,36.0,12.0,-0.023696682464454975
40700314,2008-05-27,SAS,91.0,2008,1,105.5,36.0,9.0,-0.13744075829383887
40700315,2008-05-29,SAS,92.0,2008,1,105.5,36.0,14.0,-0.12796208530805686
20800011,2008-10-29,SAS,98.0,2009,0,108.22903225806452,38.0,10.0,-0.09451283121218447
20800025,2008-10-31,SAS,99.0,2009,0,107.8,,,-0.08163265306122447
20800050,2008-11-04,SAS,81.0,2009,0,108.4,26.0,7.0,-0.25276752767527677
20800057,2008-11-05,SAS,129.0,2009,0,111.4,46.0,10.0,0.15798922800718126
20800072,2008-11-07,SAS,83.0,2009,0,107.6,36.0,14.0,-0.2286245353159851
20800103,2008-11-11,SAS,92.0,2009,0,110.8,30.0,15.0,-0.16967509025270755
20800111,2008-11-12,SAS,78.0,2009,0,107.9,30.0,11.0,-0.2771084337349398
20800129,2008-11-14,SAS,77.0,2009,0,104.0,,,-0.25961538461538464
20800145,2008-11-16,SAS,90.0,2009,0,114.7,,,-0.21534437663469924
20800148,2008-11-17,SAS,86.0,2009,0,111.7,22.0,16.0,-0.23008057296329457
20800166,2008-11-19,SAS,81.0,2009,0,106.8,32.0,20.0,-0.24157303370786515
20800179,2008-11-21,SAS,119.0,2009,0,107.3,,,0.10904007455731597
20800201,2008-11-24,SAS,94.0,2009,0,109.5,32.0,11.0,-0.1415525114155251
20800218,2008-11-26,SAS,98.0,2009,0,108.7,40.0,12.0,-0.09843606255749772
20800232,2008-11-28,SAS,109.0,2009,0,109.5,46.0,13.0,-0.0045662100456621
20800242,2008-11-29,SAS,84.0,2009,0,104.0,42.0,7.0,-0.19230769230769232
20800260,2008-12-02,SAS,77.0,2009,0,108.0,20.0,17.0,-0.28703703703703703
20800275,2008-12-04,SAS,108.0,2009,0,106.8,32.0,15.0,0.011235955056179803
20800294,2008-12-06,SAS,123.0,2009,0,113.3,44.0,10.0,0.08561341571050311
20800309,2008-12-09,SAS,133.0,2009,0,108.4,36.0,13.0,0.22693726937269365
20800319,2008-12-10,SAS,95.0,2009,0,107.6,30.0,17.0,-0.11710037174721184
20800332,2008-12-12,SAS,98.0,2009,0,111.4,54.0,9.0,-0.12028725314183128
20800349,2008-12-14,SAS,109.0,2009,0,109.4,38.0,10.0,-0.0036563071297989547
20800374,2008-12-17,SAS,83.0,2009,0,107.0,32.0,15.0,-0.22429906542056074
20800375,2008-12-18,SAS,78.0,2009,0,101.9,18.0,15.0,-0.2345436702649657
20800397,2008-12-20,SAS,107.0,2009,0,110.0,28.0,10.0,-0.02727272727272727
20800406,2008-12-22,SAS,101.0,2009,0,114.7,30.0,16.0,-0.11944202266782915
20800419,2008-12-23,SAS,99.0,2009,0,111.4,42.0,13.0,-0.11131059245960508
20800422,2008-12-25,SAS,91.0,2009,0,108.22903225806452,,,-0.15919048612559988
20800442,2008-12-27,SAS,106.0,2009,0,109.5,50.0,8.0,-0.0319634703196347
20800464,2008-12-30,SAS,98.0,2009,0,107.9,26.0,12.0,-0.09175162187210385
20800480,2009-01-02,SAS,91.0,2009,0,109.5,44.0,17.0,-0.1689497716894977
20800493,2009-01-03,SAS,108.0,2009,0,107.8,36.0,13.0,0.0018552875695733103
20800501,2009-01-05,SAS,91.0,2009,0,107.6,,,-0.15427509293680292
20800527,2009-01-08,SAS,106.0,2009,0,111.7,42.0,11.0,-0.05102954341987469
20800549,2009-01-11,SAS,98.0,2009,0,101.9,34.0,13.0,-0.03827281648675177
20800574,2009-01-14,SAS,112.0,2009,0,104.7,,,0.06972301814708688
20800581,2009-01-16,SAS,87.0,2009,0,107.8,24.0,13.0,-0.1929499072356215
20800594,2009-01-17,SAS,92.0,2009,0,108.7,24.0,12.0,-0.1536338546458142
20800604,2009-01-19,SAS,86.0,2009,0,106.1,34.0,9.0,-0.18944392082940617
20800614,2009-01-20,SAS,99.0,2009,0,109.2,40.0,14.0,-0.09340659340659344
20800637,2009-01-23,SAS,94.0,2009,0,111.0,,,-0.15315315315315314
20800647,2009-01-25,SAS,85.0,2009,0,104.7,32.0,14.0,-0.18815663801337157
20800665,2009-01-27,SAS,106.0,2009,0,107.3,44.0,13.0,-0.012115563839701745
20800680,2009-01-29,SAS,114.0,2009,0,108.22903225806452,44.0,8.0,0.05332180858990786
20800699,2009-01-31,SAS,106.0,2009,0,107.0,38.0,12.0,-0.009345794392523364
20800713,2009-02-02,SAS,110.0,2009,0,113.3,50.0,17.0,-0.029126213592232986
20800719,2009-02-03,SAS,96.0,2009,0,106.8,34.0,19.0,-0.10112359550561795
20800750,2009-02-08,SAS,105.0,2009,0,102.3,38.0,13.0,0.026392961876832873
20800767,2009-02-10,SAS,108.0,2009,0,111.0,40.0,7.0,-0.02702702702702703
20800777,2009-02-11,SAS,89.0,2009,0,110.0,,,-0.19090909090909092
20800792,2009-02-17,SAS,107.0,2009,0,110.8,42.0,15.0,-0.0342960288808664
20800809,2009-02-19,SAS,83.0,2009,0,108.0,,,-0.23148148148148148
20800823,2009-02-21,SAS,98.0,2009,0,113.6,28.0,11.0,-0.1373239436619718
20800848,2009-02-24,SAS,93.0,2009,0,108.4,30.0,9.0,-0.1420664206642067
20800857,2009-02-25,SAS,99.0,2009,0,107.8,26.0,6.0,-0.08163265306122447
20800873,2009-02-27,SAS,86.0,2009,0,102.4,42.0,12.0,-0.16015625000000006
20800889,2009-03-01,SAS,84.0,2009,0,107.8,32.0,16.0,-0.22077922077922077
20800896,2009-03-02,SAS,106.0,2009,0,111.7,36.0,11.0,-0.05102954341987469
20800911,2009-03-04,SAS,102.0,2009,0,108.4,36.0,7.0,-0.059040590405904106
20800924,2009-03-06,SAS,100.0,2009,0,113.6,36.0,16.0,-0.11971830985915488
20800938,2009-03-08,SAS,103.0,2009,0,108.22903225806452,56.0,8.0,-0.048314506274030625
20800951,2009-03-10,SAS,100.0,2009,0,106.1,34.0,9.0,-0.057492931196983926
20800966,2009-03-12,SAS,95.0,2009,0,104.7,,,-0.0926456542502388
20800982,2009-03-14,SAS,88.0,2009,0,104.0,32.0,10.0,-0.15384615384615385
20800999,2009-03-16,SAS,76.0,2009,0,109.4,26.0,16.0,-0.30530164533820847
20801005,2009-03-17,SAS,93.0,2009,0,111.4,36.0,12.0,-0.16517055655296234
20801031,2009-03-20,SAS,77.0,2009,0,102.3,38.0,4.0,-0.24731182795698922
20801042,2009-03-22,SAS,85.0,2009,0,104.0,,,-0.18269230769230768
20801057,2009-03-24,SAS,107.0,2009,0,113.3,,,-0.05560458958517209
20801059,2009-03-25,SAS,102.0,2009,0,107.6,48.0,12.0,-0.05204460966542746
20801081,2009-03-27,SAS,111.0,2009,0,111.7,48.0,5.0,-0.006266786034019721
20801098,2009-03-29,SAS,86.0,2009,0,107.0,26.0,10.0,-0.19626168224299065
20801109,2009-03-31,SAS,95.0,2009,0,109.4,50.0,11.0,-0.13162705667276056
20801126,2009-04-03,SAS,126.0,2009,0,109.2,34.0,11.0,0.15384615384615383
20801142,2009-04-05,SAS,81.0,2009,0,102.4,36.0,10.0,-0.20898437500000006
20801157,2009-04-07,SAS,99.0,2009,0,109.4,42.0,10.0,-0.09506398537477152
20801169,2009-04-08,SAS,83.0,2009,0,107.8,,,-0.23005565862708718
20801185,2009-04-10,SAS,105.0,2009,0,107.3,44.0,14.0,-0.02143522833178003
20801200,2009-04-12,SAS,95.0,2009,0,114.7,,,-0.1717523975588492
20801213,2009-04-13,SAS,101.0,2009,0,113.3,34.0,11.0,-0.10856134157105028
20801227,2009-04-15,SAS,105.0,2009,0,107.0,34.0,10.0,-0.018691588785046728
40800161,2009-04-18,SAS,97.0,2009,1,108.4,36.0,7.0,-0.10516605166051665
40800162,2009-04-20,SAS,105.0,2009,1,108.4,30.0,12.0,-0.031365313653136585
40800163,2009-04-23,SAS,67.0,2009,1,108.4,22.0,13.0,-0.3819188191881919
40800164,2009-04-25,SAS,90.0,2009,1,108.4,18.0,15.0,-0.1697416974169742
40800165,2009-04-28,SAS,93.0,2009,1,108.4,32.0,11.0,-0.1420664206642067
20900013,2009-10-28,SAS,113.0,2010,0,110.1,40.0,11.0,0.026339691189827482
20900017,2009-10-29,SAS,85.0,2010,0,105.3,40.0,9.0,-0.19278252611585942
20900037,2009-10-31,SAS,113.0,2010,0,109.9,40.0,20.0,0.028207461328480385
20900071,2009-11-05,SAS,99.0,2010,0,105.0,64.0,11.0,-0.05714285714285714
20900084,2009-11-06,SAS,84.0,2010,0,107.1,34.0,10.0,-0.21568627450980388
20900100,2009-11-09,SAS,131.0,2010,0,113.2,50.0,6.0,0.15724381625441694
20900119,2009-11-11,SAS,92.0,2010,0,106.3,,,-0.13452492944496705
20900142,2009-11-14,SAS,98.0,2010,0,104.6,44.0,15.0,-0.06309751434034412
20900168,2009-11-18,SAS,94.0,2010,0,106.3,46.0,5.0,-0.1157102539981185
20900171,2009-11-19,SAS,83.0,2010,0,105.0,30.0,12.0,-0.20952380952380953
20900188,2009-11-21,SAS,106.0,2010,0,109.4,30.0,11.0,-0.031078610603290726
20900199,2009-11-23,SAS,112.0,2010,0,103.1,40.0,9.0,0.08632395732298745
20900216,2009-11-25,SAS,118.0,2010,0,111.7,58.0,15.0,0.05640107430617723
20900229,2009-11-27,SAS,92.0,2010,0,108.0,46.0,12.0,-0.14814814814814814
20900245,2009-11-29,SAS,97.0,2010,0,110.3,32.0,18.0,-0.12058023572076154
20900269,2009-12-03,SAS,83.0,2010,0,103.8,52.0,19.0,-0.20038535645472058
20900285,2009-12-05,SAS,99.0,2010,0,107.5,,,-0.07906976744186046
20900299,2009-12-07,SAS,101.0,2010,0,105.0,,,-0.0380952380952381
20900315,2009-12-09,SAS,118.0,2010,0,109.9,,,0.07370336669699722
20900328,2009-12-11,SAS,104.0,2010,0,102.8,48.0,20.0,0.01167315175097279
20900343,2009-12-13,SAS,115.0,2010,0,110.1,44.0,14.0,0.044504995458673986
20900356,2009-12-15,SAS,104.0,2010,0,107.55483870967741,46.0,13.0,-0.03305140663427503
20900369,2009-12-16,SAS,103.0,2010,0,111.7,32.0,10.0,-0.07788719785138767
20900391,2009-12-19,SAS,100.0,2010,0,106.8,,,-0.0636704119850187
20900403,2009-12-21,SAS,103.0,2010,0,110.1,36.0,7.0,-0.06448683015440504
20900420,2009-12-23,SAS,94.0,2010,0,107.1,42.0,14.0,-0.12231559290382815
20900435,2009-12-26,SAS,112.0,2010,0,103.1,30.0,12.0,0.08632395732298745
20900442,2009-12-27,SAS,95.0,2010,0,111.6,32.0,15.0,-0.1487455197132616
20900457,2009-12-29,SAS,117.0,2010,0,111.6,36.0,14.0,0.0483870967741936
20900471,2009-12-31,SAS,108.0,2010,0,104.1,38.0,17.0,0.03746397694524501
20900480,2010-01-02,SAS,97.0,2010,0,109.4,16.0,12.0,-0.11334552102376605
20900491,2010-01-03,SAS,86.0,2010,0,113.2,,,-0.2402826855123675
20900513,2010-01-06,SAS,112.0,2010,0,111.4,46.0,16.0,0.005385996409335676
20900525,2010-01-08,SAS,103.0,2010,0,106.3,50.0,8.0,-0.03104421448730007
20900541,2010-01-10,SAS,97.0,2010,0,110.5,32.0,10.0,-0.12217194570135746
20900556,2010-01-12,SAS,105.0,2010,0,103.7,44.0,12.0,0.012536162005785893
20900563,2010-01-13,SAS,109.0,2010,0,104.6,,,0.0420650095602295
20900571,2010-01-15,SAS,76.0,2010,0,102.8,40.0,11.0,-0.2607003891050583
20900588,2010-01-16,SAS,86.0,2010,0,109.9,46.0,16.0,-0.2174704276615105
20900601,2010-01-18,SAS,97.0,2010,0,110.1,40.0,10.0,-0.11898274296094455
20900618,2010-01-20,SAS,98.0,2010,0,105.0,44.0,13.0,-0.06666666666666667
20900633,2010-01-22,SAS,109.0,2010,0,108.0,36.0,11.0,0.009259259259259259
20900654,2010-01-25,SAS,93.0,2010,0,105.3,36.0,17.0,-0.11680911680911679
20900671,2010-01-27,SAS,105.0,2010,0,106.7,,,-0.015932521087160288
20900686,2010-01-29,SAS,104.0,2010,0,109.9,44.0,14.0,-0.05368516833484991
20900695,2010-01-31,SAS,89.0,2010,0,107.5,40.0,15.0,-0.17209302325581396
20900726,2010-02-03,SAS,115.0,2010,0,109.9,60.0,15.0,0.04640582347588711
20900730,2010-02-04,SAS,93.0,2010,0,107.1,38.0,14.0,-0.13165266106442572
20900752,2010-02-06,SAS,98.0,2010,0,110.1,,,-0.1099000908265213
20900757,2010-02-08,SAS,89.0,2010,0,103.7,46.0,10.0,-0.14175506268081006
20900780,2010-02-11,SAS,111.0,2010,0,107.5,54.0,17.0,0.03255813953488372
20900791,2010-02-17,SAS,90.0,2010,0,106.8,34.0,13.0,-0.15730337078651682
20900805,2010-02-19,SAS,94.0,2010,0,110.3,58.0,13.0,-0.14777878513145964
20900825,2010-02-21,SAS,101.0,2010,0,111.4,44.0,12.0,-0.09335727109515266
20900851,2010-02-24,SAS,95.0,2010,0,104.6,28.0,9.0,-0.09177820267686419
20900866,2010-02-26,SAS,104.0,2010,0,108.0,42.0,13.0,-0.037037037037037035
20900878,2010-02-28,SAS,113.0,2010,0,107.55483870967741,58.0,12.0,0.050626837022374256
20900891,2010-03-01,SAS,106.0,2010,0,110.1,42.0,9.0,-0.037238873751135285
20900923,2010-03-05,SAS,102.0,2010,0,110.1,36.0,13.0,-0.07356948228882829
20900929,2010-03-06,SAS,102.0,2010,0,109.9,42.0,12.0,-0.07188353048225664
20900940,2010-03-08,SAS,95.0,2010,0,104.1,40.0,13.0,-0.08741594620557151
20900960,2010-03-10,SAS,97.0,2010,0,111.6,34.0,9.0,-0.1308243727598566
20900970,2010-03-12,SAS,103.0,2010,0,111.6,,,-0.07706093189964153
20900981,2010-03-13,SAS,118.0,2010,0,110.1,60.0,11.0,0.07175295186194375
20900999,2010-03-16,SAS,88.0,2010,0,104.1,42.0,15.0,-0.15465898174831888
